actor_id,name,profile_path,gender
5367,Zach Braff,/9FlETKKU88h8coz1YJhB7GwJJRZ.jpg,2
40178,Phil Silvers,/AqPt8HXHVE11trMeRpQ33rrrxY9.jpg,2
60633,Kevin Sussman,/zOOZhDHHj4oWH9jOhZrfNs1eWE8.jpg,2
26197,Nabil Elouahabi,/sXJJQDY6eQCjPDR6VGxey1gZvrl.jpg,2
26201,Emil Marwa,/j2kWKXoNcVqkENMrosRXnO84V7M.jpg,2
68842,John Cho,/wlA5pkKGun8BS7GjCqXrzthTOk4.jpg,2
79692,Justine Clarke,/mb73uo0iyPo2LZQOSyUz9WYhguJ.jpg,1
88360,Rhys Muldoon,/8ztowGbJ1qDc3TLbvPZkTB9uUQX.jpg,2
83772,John Batchelor,/ePKDeeZK0zx1pNx24Y3jJQ0d5z6.jpg,2
5414,Colin Salmon,/2RHy23vEDs0JRI4uy6IXNxKOrzL.jpg,2
2478,Tommy Flanagan,/eVHvVN05wJSINFlkjxjwOwe6C3L.jpg,2
51298,Dax Shepard,/50RfzslPEtaFdctKGU8GbWSheDZ.jpg,2
60373,Antony Starr,/YulGwWAL9vQDfKJrhzQW3fJJuf.jpg,2
66574,Andrew Hampton,,0
5473,Julian Wadham,/mOncV8nKgN0sb6GsvBq2YrraEft.jpg,2
67854,Remy Sweeney,,2
20388,KaDee Strickland,/9E0EFvaAY0vVubogVfFtXH1LAXe.jpg,1
12793,Matthew Marsden,/4vsXCzUknnPmadfp9qVtbaO34NP.jpg,2
61852,Nicholas Gonzalez,/vtlRkYUROLCkXCKrU56jYBXS1q5.jpg,2
342,Eugene Byrd,/ab4zEcqdBSjpaz4CPQ2Z6q4rLmO.jpg,2
34395,Kevin Chamberlin,/wRbmptQghO6Dy2E1a93GepGEbcZ.jpg,2
77301,Jiang Wen,/sLLXxXg11VFdVYFthF9RB8wIQKv.jpg,0
76931,Kiichi Nakai,/boecxb6g8kC4CwYZjZCTPvUSTjI.jpg,2
77303,Wang Xue-qi,/mp0xPmPWxu4FetGCXozDQUiomDf.jpg,2
1129527,Bagen Hasi,,0
9827,Rose Byrne,/laJdQNmsuR2iblYUggEqr49LvwJ.jpg,1
9824,Diane Kruger,/cCVutSrGZg9kW2ux4hhvmm71ECJ.jpg,1
20379,Christopher Cousins,/1HGQISEy6FBSse2QuTKj2yfVFrM.jpg,2
71140,Franco Interlenghi,/jjB7ENRnUAALmBNcU8rH8MBBUMO.jpg,2
30832,Franco Fabrizi,/1nldEbVB3iaUsfQDVmMcEBb93Qe.jpg,2
14151,Leopoldo Trieste,/3DEbCzT2gL4ebP4zAYROH0QWeGA.jpg,2
72926,Riccardo Fellini,,0
110530,Jerome Benton,/jmUObuvWkHKkgahwD8DesdxRapp.jpg,2
1059634,Emmanuelle Sallet,,2
39754,Daliah Lavi,/xWEOf7X6vovLk05YT14xeZrwv9W.jpg,1
98523,Cathy Podewell,/yQL4cNNzAydzYfuYK9OW504tJJU.jpg,0
92840,Alvin Alexis,,0
98524,Amelia Kinkade,/xnazAgns4rGkDacbFtWDiUo2TPQ.jpg,0
97619,Linnea Quigley,/s9B3j05yyuaIqSTab9tvkYCSnT2.jpg,1
61289,Hal Havins,,2
82580,Stephen Nichols,/uyUPZkPDtGay8XwRdyKqWal3eaP.jpg,2
21484,Todd Allen,/m8bGdt2Yzz2KXCYHAzzYjBv7dJW.jpg,2
42335,Kathleen Wilhoite,/53qB97B6QJeMtqeENUH1TyiM9BW.jpg,1
109761,Burke Byrnes,/3AmO5oHFApvCtrjMVvHCBtPnDM2.jpg,2
93379,Skyler Shaye,/3IHcsddhfCWA5BO0IJXd6imn9ra.jpg,1
18313,Michael Rispoli,/mRS7DAXhuLu8Z7PAlicm6kP0EZz.jpg,2
31137,Brian J. White,/A5xkyJ0hI6F81hHRm0xBOQEYonz.jpg,0
103944,Dondre Whitfield,/pFgsmBiRP6vHlFXSVoShEOvmhtO.jpg,2
5530,James McAvoy,/oPIfGm3mf4lbmO5pWwMvfTt5BM1.jpg,2
20577,Amira Casar,/cSKff4J5gT6vMW9EsAwFWwOIHb7.jpg,1
7694,Rocco Siffredi,/4s32Opr7jb3aZMfi2FGUyoEZBdF.jpg,2
20598,Jacques Monge,,0
123973,Peter Cockett,,2
14984,Jessica Hecht,/jT5k2BLOEXaRF94ZV9plQBV6mAL.jpg,1
63982,Christopher Kovaleski,/iLWrnZG2mxgpihZFxksf1i3MqeL.jpg,0
18478,Rodrigo de la Serna,/b0EVMKr6u08u7apdDppNZQbvmpT.jpg,0
18499,Mercedes Morán,/uf77XVxzoa2RGaLSStx0xoBGrTn.jpg,1
105738,Jean Pierre Noher,/iCaFtj2sFjK2gYZryZK0uwY6RSE.jpg,0
11108,Simon Pegg,/23e2uoNlpDvLumNic16fS2YjZjL.jpg,2
11109,Nick Frost,/33zuHnAnM1aiUbDZX84GR7UQjTa.jpg,2
11110,Kate Ashfield,/5O99Xnb7RaGTSvpaGg4oEtFu2fM.jpg,1
11111,Lucy Davis,/3Qpcq4Pu8lKXtHxtUEHqyOuibbn.jpg,1
7028,Dylan Moran,/fRytf4KnZQmwYgVx7HZDs1w4F5b.jpg,2
68301,Will Sampson,/qcufMVWjaK0jlcDkkUZ6Kawvj2l.jpg,2
102826,Sandra Knight,/AfsqnD6iQ0ZA361NKgXheakTDm0.jpg,1
87752,Dorothy Neumann,/r2Goc7AXfSJIIRVk0Yn1eofWZxg.jpg,1
55648,Robert Kerman,/5vdkzpVvXmAvrBz4a57swtvTxdY.jpg,2
55649,Perry Pirkanen,,0
55650,Luca Barbareschi,/fREMNtoQqVWLA8hG3JbqD9ALxvP.jpg,2
55651,Salvatore Basile,/uuNgFWRyZgbhNEKKSRv0pip4tvE.jpg,2
55652,Francesca Ciardi,/xLbYde3eC8DarUnLne1tCEUQch5.jpg,0
6857,Jacinda Barrett,/jGwQ4ywQj2N2oWH51vywpdxkL0F.jpg,1
11669,Jimmy Fallon,/ywTK7uDQjeNeKTK54kRYajt8Wss.jpg,2
10583,Gisele Bündchen,/j3Lm6iGXPE57990A8DKW563BzYt.jpg,0
67913,Henry Simmons,/ajSaqDbQfi6eAFULhpCSezYplUF.jpg,2
76624,Shane Carruth,/8cMxWDxLkjSKSSQpHWHZ6YvwriK.jpg,2
76625,David Sullivan,/t62pMFeVdn81HY9ephGux6deaYw.jpg,2
110171,Casey Gooden,,0
110172,Anand Upadhyaya,,0
110173,Carrie Crawford,,0
34519,Kristen Miller,/lSRRcfCcoktTXbm3VsG47xYYLXE.jpg,1
34520,Masasa Moyo,/kyghWHugRBGhyNEu5ne7p5INu3s.jpg,0
31162,Daran Norris,/8sSi35l8BkWIbTaJcgmW2VFAgTz.jpg,2
14016,Jack MacGowran,/vXcFq34SsCNmFLbUIGhziTiTLit.jpg,2
112454,Jessie Robins,,0
29490,Sharon Tate,/xGIAu5lExCOEaIIqanjjVATxNn1.jpg,0
72362,Claus Nissen,,0
42,Lars von Trier,/AlfUoJTJlns0XeJROH7Zqt9SvYr.jpg,2
72363,Majken Algren Nielsen,,0
72366,Jacqueline Arenal,,0
72365,Daniel Hernandez Rodriguez,,0
154088,Wayne Collins Jr.,,2
77801,Marques Houston,/cSimSmPIFp3d52BUkE3ZUorc1Jn.jpg,2
9828,Garrett Hedlund,/Av3XDrrg78sY1U8dcyp48BS9n8w.jpg,2
55085,Amber Heard,/ft4ACLVFBXaOotbicBLm1fODyZr.jpg,1
46903,Genevieve Buechner,/fjkyFv3WsMMF4N0BpIHl12Us8fN.jpg,1
62816,Josh Zuckerman,/3e5aQsWV3IwPK45n1YWJt9daXPx.jpg,2
20386,Jason Behr,/ctlMa2J04dLLkicqJqm9LCywSXB.jpg,2
56105,Renée Taylor,/3WYu7Je7lT47KtayiavBL5kAQLA.jpg,0
57823,Marylouise Burke,/uB5NPE9iXjWsJ119h6ave0UytAm.jpg,1
39658,Sally Hawkins,/ebjX6RHgxxMayYajDklBCWDb2jG.jpg,1
26863,Richard Graham,/1pKHcTuENyDQV4ayCdC9DZ6FyE4.jpg,2
1665,Eddie Marsan,/zcJ2W9BuiBPohtOkPFcYuFfCzji.jpg,2
68046,Anna Keaveney,/pE0BjFOYDiNac11OfO8DDF3Ljab.jpg,1
2136,Michael Emerson,/ffl164K7YJMMFCCxhWP7kWU7sOn.jpg,2
15675,Alison Elliott,/b34krbD7KsLySeEI323lGhING2l.jpg,1
7891,Dominique Louis,,2
18286,Nona Gaye,/2g6BDp6dUB6ql5xKEhY07IhxGkc.jpg,1
42363,Peter Scolari,/tLSgD0c7i2rpIS5kNfTysy6Sz0P.jpg,2
62649,Russell Hornsby,/7ikcEpOQ1FUCcKrYvg8Kdu6FjGP.jpg,2
1281,Freddie Highmore,/5wou22G4dMRcnpMrRyPfLclZ2lD.jpg,2
1603,Daniel Giménez Cacho,/vIelVvfHTvmnwTIpOMzVTLCORma.jpg,2
1604,Lluís Homar,/aDUujbZn8zVdM6Cie27JfPcdM7S.jpg,2
1605,Francisco Maestre,/8ZKbRZA92hKT8dbfjtN3ISiBjeB.jpg,2
34398,Bill Fagerbakke,/dj9dWLPEqjsquhhC9QxndNAsm9X.jpg,2
78799,Carolyn Lawrence,/dKxOl2EsuXrFPrBhyNud7vP8I6W.jpg,1
138242,Elizabeth Franz,/7VqGTZ6wJtkUQYV2TdVxUxoEq49.jpg,1
23608,Colin Stinton,/hQAOFqXtTOrnbx1LYBMDkcAPyop.jpg,2
57912,Song Dandan,/jANOJINWJLrgkhh6RnAMZrhXtZC.jpg,0
1517431,Zhao Hongfei,,0
10862,Dominic Purcell,/dyFc8VuAtLQFjL0rKWZuztdBEoT.jpg,2
110938,Marion Marshall,/79hhyK21RR8ABs0XvDPJSsPJQbX.jpg,1
148744,Eddie Mayehoff,/b1cBCUoNnpGGmpBCzZ2U0wCOmWP.jpg,2
80204,Amy Linker,/lRqxRgS6kReXyLn43vPa5ULKYsf.jpg,0
80205,Danny Corkill,,2
55384,Thibault Verhaeghe,,2
550027,Joséphine Lebas-Joly,/118UJ3wOdTA0Cw2yUgdsYdHVZKS.jpg,1
55383,Emmanuelle Grönvold,,0
14920,Kathryn McGuire,/xcueL37EbTlbiaoA1HrCA3ftpQm.jpg,1
10530,Joe Keaton,/adE6BoZlncDyhuwaW42NoS4emah.jpg,2
14921,Erwin Connelly,,2
14922,Ward Crane,/3yX2zLEcteU39RAriXDeENv6DX6.jpg,2
34746,Zasu Pitts,/sRrLfvCrM4thChdiWU5q9B17YMi.jpg,1
9097,Gibson Gowland,/1qGL5mXReOE09EyVNWWPnKajjm0.jpg,2
32138,Jean Hersholt,/47EWS9uYU5vx10cnyjtqVVDytnI.jpg,2
35504,Dale Fuller,,1
29603,Tempe Pigott,,1
14481,Lon Chaney,/5YZAwJyjDGcVI5sClAayf42hvdC.jpg,2
14484,Mary Philbin,/z5TkPWHhswuU1aiyLurbQEtF7yj.jpg,1
14485,Norman Kerry,/ltJzC32BFD5ECwPA9wMC6COU6nT.jpg,2
14486,Arthur Edmund Carewe,/cplHs1q5RPXPFUkhcWjcz2Cd2cu.jpg,0
14487,John St. Polis,/atcDvI52o0azmNVrlxnPPU5Irty.jpg,2
122974,Marceline Day,/nmB7liaME5wOGA5jd6S9sWoPo0I.jpg,1
80545,Harold Goodwin,/B1BTmh9aBUqzHD9ePvxabhFL0H.jpg,2
80546,Sidney Bracey,/o72gF6HWbCBrm4wBZWgWiP6RYAK.jpg,0
80547,Harry Gribbon,/kKpOXiRvjwaG7WMvtGvrUQj9GQ1.jpg,2
29985,Eleanor Boardman,/m0AficfYRn3soJVmrRgO9gc2ctb.jpg,1
29986,James Murray,/6vkBosrnYCIAKJo0LWbW97T1PkW.jpg,2
29987,Bert Roach,/pbqOEk3wSPJH7XZWEUp1UkZ0cDP.jpg,2
29988,Estelle Clark,,0
29989,Daniel G. Tomlinson,,2
98034,Ernest Torrence,/pozwuIuT9o628jl85iuudUHPRUw.jpg,0
120811,Tom McGuire,,2
589220,Marion Byron,/i92RkzVMf95ZWSRzNEg7yNiUTWK.jpg,1
21223,Tom Lewis,,2
793,Luis Buñuel,/hHYL786XFPaQHebKrTibS5DS2Ul.jpg,2
8988,Salvador Dalí,/151bXN94CxxFQq1IDntXO8UOLX4.jpg,0
8992,Pierre Batcheff,/gCYsyewY2t4K4GM7D7vavlPBlDW.jpg,0
8993,Simone Mareuil,/uuTknKDhwvggccjwzXAliWjWxW8.jpg,0
8994,Robert Hommet,/dvXSfSFPm1yYpw7AlxxWOU2z71P.jpg,2
128159,William Collier Jr.,/iix87g3JpsYz1KAQg3ZF6A9xJ7e.jpg,2
145832,Lilian Bond,/15Lq4g2JPMEH98NNYRPwAWRTzLa.jpg,1
13353,Ann Dvorak,/wFR9zC4Q85tVlC2HwPXtO4yAIwT.jpg,1
13354,Karen Morley,/ex74FJQch3dHTAd5LjWLrKur1Ry.jpg,1
13355,Osgood Perkins,/frMWAfKPlXOK8BbFVzuJWIDlJs9.jpg,2
13356,C. Henry Gordon,/pl6TAmN7tpmfvrXeSy5lGtalPT1.jpg,2
25176,Arthur Hohl,/juyEMVHpdtvPMlMB9Ovim27Wlm7.jpg,2
29761,Kathleen Burke,/s8Yp7ByWW8toWVZlL7EswUFGVqp.jpg,1
82349,Julie Bishop,/uKyYueZq8n4gxiDhqIM3wKhAnj3.jpg,1
89727,Egon Brecher,/fpkKr3CZlG6ft4kpZhgxs9kEJZ8.jpg,2
40180,Henry Hull,/slyx7RO8VBtIuxtwXXQcWf35JPV.jpg,0
82488,Lester Matthews,/tCUjqHsBSFO4g7NnbdWlX1tTy7g.jpg,2
13342,Warner Oland,/cX2gRGvzR0aNcRJs5TSe7Mz2Rsi.jpg,2
13343,Lawrence Grant,/vdyBF6rov0AszuggwHNPDj62jiO.jpg,0
13816,May Robson,/gdefOJA7rBFFuJg5PPaTGS6izH8.jpg,0
80234,Doris Nolan,/iR89siqVHKRPZoKztL1arlC8V5a.jpg,1
80236,Henry Kolker,/o1FLtKbhJEToYRpP7kMYNthdoLj.jpg,2
90517,Jeffrey Lynn,/yzQoizit3ro4qoz5fZW0KI4USUz.jpg,2
30225,Merle Oberon,/VU43s3xGFTaNloSh183leyrX6B.jpg,1
94110,S.Z. Sakall,/jBp6orDZiX5ay9tyaHQOpcFJAqd.jpg,2
33031,Philip Dorn,/uKC7EmVMwrEVncZQCGT3kc0Yjaa.jpg,2
84635,Susan Peters,/9El2gqRLK82zqMtZw3HzczcuMKf.jpg,1
4114,Sydney Greenstreet,/tXSc0cmUmsMqbR3A3xbevNfp3N7.jpg,2
89528,Faye Emerson,/fsubYCmD4Xd60mZg20UNx90JRc3.jpg,1
29743,Victor Francen,/7V95KZztrWF2e5exH6hFW0uSDz0.jpg,2
19406,Robert Montgomery,/f4VuWDEgs4X5FKCWaGezqJGTqzE.jpg,2
131618,James Dunn,/eaB9rgLAfv1dJCeOGJwjdTx7o3p.jpg,2
19411,Lloyd Nolan,/gh6Gli1hfPXKEJuh4tTXBGXdyuT.jpg,2
24826,John Abbott,/ehlsoE4RGBQYthmRLOXMyj2GFah.jpg,2
76596,Anthony Wager,,2
105007,Philip Merivale,/d5yMCa4qCUIZdTB82ME1Q7Vewph.jpg,0
83475,Helen Walker,/tnhcLKm88FHLQzOp4brAJvqzXKA.jpg,1
11172,Taylor Holmes,/dmdGm5SHP6gJDbbANZMHTrYM4Kn.jpg,2
33742,Glenn Anders,/wUoCR0KTBAJ2DgwnArxq6i3XZGB.jpg,2
2097,Ted de Corsia,/63mhu9Qa62Viwy9tAdOFL9Spsf.jpg,2
37989,Marie Déa,,0
37452,Juliette Gréco,/hPdroRkWDgRfC3D9HH7mJlArH3c.jpg,0
51678,Mary Murphy,/37w712yEDUGl2mpvy8TtcbJeKPp.jpg,1
2758,Timothy Carey,/6wTL7aAjJflARVwR9giIIQSJhLs.jpg,2
11989,Michel Bouquet,/u6u8mKzr2z1FXnOK1tq0QD0hit7.jpg,2
11990,Reinhard Heydrich,/g0l0Un5EZi1BxIvcCPOVZATAthW.jpg,2
11991,Heinrich Himmler,/zR35V0k2JwzcMBLlejmnoAxtqmo.jpg,2
11992,Julius Streicher,,2
83439,Judy Tyler,/3wU5Jn00MFGIJe0dF6S6gfdP1Ql.jpg,1
3442,Mickey Shaughnessy,/8HpRsdMdatOi5u0VYjhuoUM1q7.jpg,2
3641,Vaughn Taylor,/3r3B8Tl6qUXoM3fiL22lT9gD2gJ.jpg,2
83440,Jennifer Holden,/qfueIBr0YODY1cuZGAaicK0sOxS.jpg,0
77165,Virginia McKenna,/1oc5UW2OfoMNHW01vPcsytCZVeV.jpg,1
100343,Jack Warner,/8X3laNawVEQN89yCo1DusVSJMi6.jpg,2
84405,Bill Owen,/dP9iqRvpbzCLhPxiMCyAiQtaqot.jpg,2
35250,I.S. Johar,/iEQLdGBC85U8DUmJr37AACpHJtb.jpg,2
10355,Martin LaSalle,/5QGs6JbdIhXXHAmgwz7SZppquzk.jpg,2
10356,Marika Green,/wiIwb1m2afLd6qQUksWVL7hfhpk.jpg,1
10357,Jean Pélégri,/8GUXKEzvw2JBOfYd668t1ldU6lQ.jpg,2
10358,Dolly Scal,,0
10359,Pierre Leymarie,,2
11127,Margaret Rutherford,/mB0mupPkd27Kb1EgIwAXnY7LpBo.jpg,1
11129,Muriel Pavlow,/AeDBcOOhsjHgzT8DzbX5Nn0z3wS.jpg,1
11130,James Robertson Justice,/oTgtFkCvG8CxebaoBeGvrkqHHD3.jpg,2
76975,Rentarô Mikuni,/lIpjNIVxvm0Tu8CdXiXdpZGpgS1.jpg,0
76976,Shima Iwashita,/i5TqW7bMzMvfR6RZQ04ApKF0Jjz.jpg,1
76977,Akira Ishihama,/4lPRWORkH4zdsy7uVCeLOtWMt6o.jpg,2
14011,Tom Courtenay,/9uA5gEniRw7ohYPPqX3iV6pSvxj.jpg,2
79356,Avis Bunnage,/7ksiSjCIEY68Yp6yRXEc5HmhZC8.jpg,1
33220,Percy Herbert,/5ZUj6cyhZ237SbeyF5fwAv2jvjD.jpg,2
70119,Catherine Spaak,/5CgjHx6E4xhZl8009vZUYRJsQTS.jpg,1
32677,Claudio Gora,/2r37PWTzP8B8S2wipDYOKfH1n7J.jpg,0
128245,Luciana Angiolillo,,0
131329,Lilla Brignone,/8maogMQvcq6r97u9opKjPIQAJxi.jpg,1
11136,Stringer Davis,/eGXithz0kr2b82jTfL2PLqWktSX.jpg,2
11132,Charles Tingwell,/81EfTmgOIVHKeGRQVWHBVa1vF1E.jpg,2
15397,Lino Ventura,/7LALgVuvaZLzXToZoxS4vWRNknl.jpg,2
39645,Francis Blanche,/6295Oub7RD3n2BVf6oDxMaeLU0b.jpg,0
24903,Claude Rich,/z6eB2NHro21TR7G7R2XyP4qQwNT.jpg,2
37992,Pierre Bertin,/8wexscLk1Q3XVStCENm0hDyyLjM.jpg,2
140996,Brahim Hadjadj,,2
39953,Jean Martin,/6uIhsJ1QoUVHATvFwwIaioWwcI6.jpg,0
557864,Yacef Saadi,,0
557865,Ugo Paletti,,0
1055191,Fusia El Kader,,0
124654,Ann Altieri,,1
148104,Chris Doran,,0
124652,Sally Dryer,,1
94011,Bill Melendez,/7pdHxxsmD4JutdTagbfRAIGUI5M.jpg,2
148105,Karen Mendelson,,0
30704,Francis Matthews,/bafuzCvopwN9b4xLHK9JhuaZVAy.jpg,2
81246,Suzan Farmer,/qq0jLhJWYWkbBVhRbI61nrE4tWt.jpg,0
94550,Jim Hutton,/7PPaOvuikdVpgdRhX5dJA3v4Iqi.jpg,2
13706,Ivan Lapikov,/w38JEKgAI0iM5jeDWW8DnfoCXbJ.jpg,0
1191198,Rolan Bykov,/krecG0WKucOwiyBReWG8ZPQdeG6.jpg,2
13707,Nikolai Sergeyev,/PHbKHcIWTL3C08EHYJyZivCmcD.jpg,2
18227,Anne Wiazemsky,/pqgLnbYmc2WTfpAM4ZRM5ok41Z1.jpg,1
143032,Walter Green,,0
143033,François Lafarge,,0
17590,Jean-Claude Guilbert,,0
143034,Philippe Asselin,,0
26847,Adam West,/8pvRGXFF7lsIZrDS2yaV2dZaG72.jpg,2
35192,Burt Ward,/mhEY4zWz5QRNzeG29Y1StKNFQdY.jpg,2
16108,Lee Meriwether,/yw9ukQSCxjEAvViNUCxUyQnmWwj.jpg,1
4355,Cesar Romero,/fdPXkT3PDFCvVpfI1MUdbEMuz3n.jpg,2
34676,Roger Carel,/wMJNiP6uVkoQN6tHnXU35rORbSy.jpg,2
57540,Jacques Morel,/btntV64iyiXZwInCjIvVwCQ3bjo.jpg,2
70142,Jacques Jouanneau,/A0PfyAh1TCZlX13iKVLcRdGK747.jpg,0
589521,Pierre Tornade,/qNF1YHzzCr0eqsZXRMvnpa9yeJz.jpg,0
34619,Lucien Raimbourg,/dQzhc3F9eKZ0gfx9MgmoMrWdXfd.jpg,0
67960,Barbara Dennek,,0
18242,Rita Maiden,,1
39145,France Rumilly,,0
13399,Lloyd Bochner,/lMmX59G1QtnExwbYJHjxF0eWy9K.jpg,2
24483,Georges Descrières,/8fsCWTmVPDDQoTyWCmTvBKmvA8h.jpg,0
6103,Nadia Gray,,1
60688,Micheline Dax,/5tenvBWqABF4lJSZdBxuDwapDbn.jpg,0
6178,Roy Thinnes,/tb8ZfsFfl8Smhr719E3pRutPJa9.jpg,2
102859,Lynn Loring,/rRzvl87HdOoW8DDv0zejHpDCdxx.jpg,2
32131,Loni von Friedl,/rsswIkwsLyjcSAV6wsYPfoPOCoj.jpg,1
29896,Mark Frechette,/j7SJAJGrkly5Yk7rvuwWK2Hv3lY.jpg,2
29897,Daria Halprin,/kLsqayp4aotLOuc3CemXYEth3Uq.jpg,0
3173,G. D. Spradlin,/lyk0Fo343PJJ5gItBqGGl7oG112.jpg,2
225930,Bill Garaway,,0
100634,Jo Ann Harris,/2dIQ7hr7UE4ZkfJqMDtgwhsBnLz.jpg,1
102860,Darleen Carr,/gTpAqx0G2gkpab7TpbgGpFcBUIJ.jpg,1
27393,Dudley Sutton,/B5T9dy3eSv1ea9ZuWrz5kNwO7i.jpg,2
77312,Max Adrian,/nIOM0almTubhJ4bCq2NG113PQVf.jpg,0
12422,Dennis Weaver,/vlAJC2oEE7PWOdp2hRi4K8v3zro.jpg,2
40186,Jacqueline Scott,/1ZfCXzANFXuvJopptvjYwA0Wvgw.jpg,1
12423,Eddie Firestone,,2
160969,Lou Frizzell,/xtCczPZbDQjSVD3NFqtEK0Fm9eD.jpg,0
12424,Gene Dynarski,/5O6IqJ06nJWEuGiNSSZURw0m9MR.jpg,2
132262,Steffen Zacharias,/hH0hjcGC5PUNBFY3Ue9wc2xUXXm.jpg,2
227037,Dan Sturkie,/wXALwbkgtNWcxQNy4gLMMW1U5g3.jpg,2
32370,Gisela Hahn,/qGTxmuC9OgeNXhy9up5aGcaABZR.jpg,1
55119,Alejandro Jodorowsky,/uq1sjIIPxKZnXwDcfi3cZojJ9XE.jpg,0
85148,Brontis Jodorowsky,/qjMJeaIeWL0zItIikO4dOwtqt4c.jpg,0
85149,José Legarreta,,0
1121999,José Luis Fernández,,0
50948,Stephanie Beacham,/e6SNsh396qkhKEgSGLuy3yz2BP4.jpg,0
58860,Christopher Neame,/qy2YZyosGDygrnu5MQIJBki4IxO.jpg,2
95694,Michael Coles,,2
32715,Diana Ross,/6xVBaLk6mBeneEQSJchsQ276FTX.jpg,1
47759,James T. Callahan,/cDNzbf2BCRIZDPIGBFGwEDe60v5.jpg,2
98476,Paul Hampton,,2
11189,Claude Giraud,/sqyQQIEQ4OSKxIaxoXMadRF0np.jpg,0
11192,Henri Guybet,/cG7AebtvUjv4u1x1A4w8wwmnM01.jpg,2
4121,Marcel Dalio,/94KNwaGiHHWNRZB5qVlYPp46jno.jpg,2
41251,Sheree North,/nyOA8g6FoqwLrt7JuY32HOy7WSs.jpg,1
25202,Brian Narelle,,0
25203,Cal Kuniholm,,0
5045,Dan O'Bannon,/slLZWXZ1lmdF763166ATRRI200n.jpg,2
25204,Dre Pahich,,0
25205,Adam Beckenbaugh,,0
108279,Karl Braun,/5kPDirqUOKwKCaW6Bf2O6Bfw3Vm.jpg,0
89567,Anitra Ford,,1
12024,Victoria Vetri,/wfivuiVlx562wFteoBkfSC3VSfq.jpg,1
10541,Wright King,/wGITHVDcMWtnAi6JsxZ7diyI5fk.jpg,0
41258,Jennifer Salt,/oy6UyFnhLkpJ8ZDwS6IicIBt1YW.jpg,1
157506,Lisle Wilson,,1
87513,Coral Browne,/nbUOn9NZSZFizwo1bB86OIKioeY.jpg,1
30297,"Noah Beery, Jr.",/pfQmbacgM3xbPoky5UhHCa7nGEV.jpg,2
102861,Brenda Benet,/qlxIdN3vTRoq7Mpg784ySJ9RxTL.jpg,1
5964,Alain Cuny,/p7fQXfufcazjnA8jVqwWBYal8dO.jpg,2
22212,Daniel Sarky,/u6gjTGVM02RUoD0rwe1LPv5MUaX.jpg,0
91572,Jeanne Colletin,/sNLOMv6OCnMUb1plKxmWj4ZeVT8.jpg,0
1423426,Steven Warner,/7BaFgLPDdSyp2R9ef5f1X4MRc3a.jpg,0
66777,Bob Fosse,/1uMsaRjXwxqFWM7jSILn36HXzEa.jpg,0
944176,Donna McKechnie,,1
57541,Henri Labussière,,0
5185,Jean Martinelli,/aem2faLcsdEsnO59Om3y8OciAgu.jpg,2
3581,Philippe Léotard,/7yC5vbfGwyOgK83FDmNJG2ZPI8X.jpg,2
85146,Bo Brundin,,2
39027,Jenny Runacre,/vPLDVO1imYJquJBA5acTu1rgQ4i.jpg,1
7710,Laura Betti,/z1gRI0KcshCyTGBm10Hgp5FUslO.jpg,1
40530,Johnny Sekka,/vhFkHei0V1oEjYRRU7jdDTku5j9.jpg,2
1007561,Michael Forest,/2q5tzl9eFG5GgXmoQCGjHQI3icW.jpg,2
20362,Jill Clayburgh,/twrfhIvbqHuJ7nXVpehvU6nyi6R.jpg,1
85988,Berry Kroeger,/dIP8Ah1uGvbZjItzkjWJf82Y7qz.jpg,2
86633,Lisa Lu,/cMmnEKqgUNrZq5v82nTqnE7m5KY.jpg,1
72680,Ron Carey,/blcvsvJkat2Wmbku6q4nLV7lLef.jpg,2
17030,Geneviève Fontanel,/z38FteOiD6dAFi7gbSCjfQlX18B.jpg,0
4969,Lionel Stander,/gDbj1eKxhXraVY36m1q4ypAdegJ.jpg,2
32364,Bruno Cremer,/z9UwltMm2KwvFs23KHnhSWtmS5p.jpg,2
20115,Amidou,/2G97iTsBjF2cudFBjUdQhPuQvCC.jpg,2
863,Orson Bean,/mFClcHz7Tn9iaT0qkuGYXxcszeV.jpg,2
117952,Roy Horan,/1fCJGi8TzFUseUwWO7sLI61g4Ev.jpg,2
66094,Annie Golden,/2onk2YDUlJIQdJKhfRRNyuNjzu7.jpg,1
173841,Michel Etcheverry,/iqaxanUwfwwSCW8J80DVES8DubT.jpg,2
38504,Roger Planchon,/1RGASFOtunVYuLGwshPB4CFp9lC.jpg,2
35135,Jacques Denis,/5SkMqd4bHBzvLEDqFk22iXSchzk.jpg,2
18566,Pierre Vernier,/oYaSucaOtfRWvjzBilqIRFEWzjD.jpg,2
51347,Paul Roebling,/2dPf3GGXIzULPH7WIJTBQcClZ1t.jpg,0
53085,John Cullum,/9DQEL4iaQOdfsGm16mBKaMgrHQJ.jpg,2
56933,Donna Dixon,/ayVQ8wBWBZGq4Ki9ED9gDznAEbm.jpg,0
123057,Lydia Lei,,1
15411,T. K. Carter,/qoeRT7O8ORQ36Hd18mmN4WfP9ZP.jpg,2
1090800,James Argiro,,0
73177,Sharon Gless,/ul7dTg6MxIU72inhxXiMWEJH8MP.jpg,1
1080265,Michael Ensign,/nyTn32fU0E1pQpIUeuiTAehaAee.jpg,0
